,object_id,creation_time,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,adopted,creation_year,creation_month,creation_week,creation_day,invited_by_user
3340,3341,2014-04-10 15:24:30,GUEST_INVITE,1,1,9,8699.0,0,2014,4,15,10,1
3341,3342,2012-07-28 08:11:14,ORG_INVITE,1,1,0,4272.0,0,2012,7,30,28,1
3342,3343,2013-11-21 08:55:23,PERSONAL_PROJECTS,0,0,0,0.0,0,2013,11,47,21,0
3343,3344,2014-04-09 05:22:54,PERSONAL_PROJECTS,0,0,62,0.0,0,2014,4,15,9,0
3344,3345,2012-07-01 03:29:53,PERSONAL_PROJECTS,0,0,411,0.0,0,2012,7,26,1,0
3345,3346,2014-04-21 07:44:24,GUEST_INVITE,0,0,105,1758.0,1,2014,4,17,21,1
3346,3347,2014-03-13 15:09:51,GUEST_INVITE,1,1,123,11386.0,1,2014,3,11,13,1
3347,3348,2014-05-30 04:57:46,GUEST_INVITE,0,0,4,3789.0,0,2014,5,22,30,1
3348,3349,2014-02-01 10:02:45,SIGNUP,0,0,113,0.0,0,2014,2,5,1,0
3349,3350,2013-12-13 07:17:57,ORG_INVITE,0,0,324,5682.0,0,2013,12,50,13,1
3350,3351,2014-04-08 03:07:16,ORG_INVITE,0,0,100,10741.0,0,2014,4,15,8,1
3351,3352,2014-01-10 18:10:32,SIGNUP_GOOGLE_AUTH,0,1,345,0.0,0,2014,1,2,10,0
3352,3353,2013-03-21 09:44:43,PERSONAL_PROJECTS,0,0,302,0.0,1,2013,3,12,21,0
3353,3354,2012-12-02 05:08:40,GUEST_INVITE,0,0,252,912.0,0,2012,12,48,2,1
3354,3355,2013-10-14 02:39:46,SIGNUP_GOOGLE_AUTH,0,0,278,0.0,0,2013,10,42,14,0
3355,3356,2012-09-20 19:25:21,SIGNUP,0,0,219,0.0,0,2012,9,38,20,0
3356,3357,2014-01-25 11:44:02,ORG_INVITE,0,0,412,10344.0,0,2014,1,4,25,1
3357,3358,2013-11-28 07:10:53,PERSONAL_PROJECTS,1,1,13,0.0,0,2013,11,48,28,0
3358,3359,2012-12-28 17:44:27,ORG_INVITE,0,0,71,10902.0,0,2012,12,52,28,1
3359,3360,2013-07-24 14:20:54,ORG_INVITE,1,0,213,7696.0,1,2013,7,30,24,1
3360,3361,2013-09-29 18:46:03,ORG_INVITE,1,1,370,6258.0,0,2013,9,39,29,1
3361,3362,2013-12-18 21:33:53,PERSONAL_PROJECTS,1,1,262,0.0,0,2013,12,51,18,0
3362,3363,2013-07-21 18:07:08,SIGNUP_GOOGLE_AUTH,0,0,87,0.0,0,2013,7,29,21,0
3363,3364,2013-12-01 22:38:54,ORG_INVITE,0,0,259,11835.0,0,2013,12,48,1,1
3364,3365,2013-05-12 17:42:12,PERSONAL_PROJECTS,0,0,1,0.0,0,2013,5,19,12,0
3365,3366,2013-11-23 03:29:22,PERSONAL_PROJECTS,0,0,175,0.0,0,2013,11,47,23,0
3366,3367,2012-09-15 09:35:43,GUEST_INVITE,0,0,190,8424.0,0,2012,9,37,15,1
3367,3368,2012-10-15 16:47:34,ORG_INVITE,0,0,201,5415.0,0,2012,10,42,15,1
3368,3369,2013-10-30 22:01:00,SIGNUP,1,0,21,0.0,0,2013,10,44,30,0
3369,3370,2013-06-10 01:26:04,ORG_INVITE,0,0,160,8259.0,1,2013,6,24,10,1
3370,3371,2013-03-25 01:57:00,GUEST_INVITE,1,0,0,11335.0,0,2013,3,13,25,1
3371,3372,2013-06-23 23:46:51,PERSONAL_PROJECTS,1,0,0,0.0,0,2013,6,25,23,0
3372,3373,2012-09-02 21:05:26,SIGNUP_GOOGLE_AUTH,1,1,266,0.0,0,2012,9,35,2,0
3373,3374,2014-05-12 01:09:15,SIGNUP_GOOGLE_AUTH,1,0,22,0.0,0,2014,5,20,12,0
3374,3375,2012-08-26 10:41:32,SIGNUP_GOOGLE_AUTH,1,1,287,0.0,0,2012,8,34,26,0
3375,3376,2014-05-15 19:29:07,PERSONAL_PROJECTS,1,1,24,0.0,0,2014,5,20,15,0
3376,3377,2014-05-28 03:57:08,ORG_INVITE,0,0,32,10791.0,0,2014,5,22,28,1
3377,3378,2013-03-17 02:45:04,GUEST_INVITE,1,1,257,3388.0,1,2013,3,11,17,1
3378,3379,2014-03-12 10:04:27,GUEST_INVITE,1,0,185,3924.0,0,2014,3,11,12,1
3379,3380,2013-08-09 17:41:19,SIGNUP_GOOGLE_AUTH,1,0,137,0.0,0,2013,8,32,9,0
3380,3381,2012-12-09 14:43:01,SIGNUP_GOOGLE_AUTH,0,0,194,0.0,1,2012,12,49,9,0
3381,3382,2013-02-03 17:02:35,GUEST_INVITE,1,1,36,6843.0,0,2013,2,5,3,1
3382,3383,2012-07-04 11:08:10,SIGNUP_GOOGLE_AUTH,1,1,350,0.0,0,2012,7,27,4,0
3383,3384,2013-03-12 21:19:40,PERSONAL_PROJECTS,0,0,57,0.0,0,2013,3,11,12,0
3384,3385,2012-06-12 01:07:21,SIGNUP,1,0,3,0.0,0,2012,6,24,12,0
3385,3386,2013-11-10 17:48:13,PERSONAL_PROJECTS,0,0,116,0.0,0,2013,11,45,10,0
3386,3387,2013-12-03 13:19:32,ORG_INVITE,0,0,254,1262.0,1,2013,12,49,3,1
3387,3388,2012-06-08 11:34:06,PERSONAL_PROJECTS,0,0,257,0.0,0,2012,6,23,8,0
3388,3389,2013-07-20 04:51:27,ORG_INVITE,1,1,10,9023.0,1,2013,7,29,20,1
3389,3390,2013-12-14 06:21:40,ORG_INVITE,0,0,89,11219.0,1,2013,12,50,14,1
3390,3391,2014-02-01 14:28:07,SIGNUP,0,0,97,0.0,0,2014,2,5,1,0
3391,3392,2013-07-26 11:42:50,ORG_INVITE,0,0,213,6272.0,0,2013,7,30,26,1
3392,3393,2012-10-23 08:04:57,SIGNUP_GOOGLE_AUTH,0,0,22,0.0,0,2012,10,43,23,0
3393,3394,2013-10-25 23:59:12,ORG_INVITE,1,0,16,1450.0,0,2013,10,43,25,1
3394,3395,2013-05-06 02:03:21,GUEST_INVITE,0,0,204,4671.0,0,2013,5,19,6,1
3395,3396,2012-09-22 07:09:04,ORG_INVITE,0,0,111,1305.0,0,2012,9,38,22,1
3396,3397,2012-09-11 21:35:22,SIGNUP,0,0,343,0.0,1,2012,9,37,11,0
3397,3398,2013-01-26 03:28:10,SIGNUP,1,1,0,0.0,0,2013,1,4,26,0
3398,3399,2013-11-02 02:16:18,SIGNUP,0,0,284,0.0,0,2013,11,44,2,0
3399,3400,2012-09-01 11:58:10,ORG_INVITE,1,0,19,9349.0,0,2012,9,35,1,1
3400,3401,2013-04-28 23:05:03,GUEST_INVITE,1,1,22,5757.0,0,2013,4,17,28,1
3401,3402,2012-11-22 22:31:16,ORG_INVITE,1,0,93,10918.0,0,2012,11,47,22,1
3402,3403,2013-01-25 16:52:57,ORG_INVITE,0,0,54,4118.0,0,2013,1,4,25,1
3403,3404,2014-05-27 04:54:39,ORG_INVITE,1,0,131,5742.0,0,2014,5,22,27,1
3404,3405,2013-11-14 13:11:01,SIGNUP_GOOGLE_AUTH,1,1,31,0.0,1,2013,11,46,14,0
3405,3406,2014-05-22 00:27:44,ORG_INVITE,0,0,7,9296.0,0,2014,5,21,22,1
3406,3407,2014-05-27 06:57:28,PERSONAL_PROJECTS,0,0,260,0.0,0,2014,5,22,27,0
3407,3408,2014-03-30 15:19:04,SIGNUP_GOOGLE_AUTH,0,0,22,0.0,0,2014,3,13,30,0
3408,3409,2013-03-29 07:45:14,PERSONAL_PROJECTS,0,0,181,0.0,1,2013,3,13,29,0
3409,3410,2014-01-10 07:33:42,GUEST_INVITE,0,0,169,1972.0,0,2014,1,2,10,1
3410,3411,2012-06-27 03:41:01,SIGNUP_GOOGLE_AUTH,0,0,154,0.0,1,2012,6,26,27,0
3411,3412,2013-12-17 21:58:30,PERSONAL_PROJECTS,0,0,68,0.0,0,2013,12,51,17,0
3412,3413,2014-04-09 19:06:23,GUEST_INVITE,0,0,43,7410.0,0,2014,4,15,9,1
3413,3414,2013-02-02 14:20:35,PERSONAL_PROJECTS,0,0,146,0.0,0,2013,2,5,2,0
3414,3415,2012-08-21 19:46:20,PERSONAL_PROJECTS,1,0,344,0.0,0,2012,8,34,21,0
3415,3416,2013-01-07 20:42:58,ORG_INVITE,0,0,388,6602.0,0,2013,1,2,7,1
3416,3417,2013-01-21 20:20:41,SIGNUP,0,0,174,0.0,0,2013,1,4,21,0
3417,3418,2013-01-02 19:54:52,SIGNUP,1,0,22,0.0,0,2013,1,1,2,0
3418,3419,2013-06-27 02:40:49,ORG_INVITE,0,0,6,9685.0,0,2013,6,26,27,1
3419,3420,2012-09-17 10:27:10,ORG_INVITE,0,0,182,3643.0,0,2012,9,38,17,1
3420,3421,2012-08-04 04:56:51,PERSONAL_PROJECTS,0,0,7,0.0,0,2012,8,31,4,0
3421,3422,2013-03-03 16:23:16,ORG_INVITE,1,0,374,2040.0,0,2013,3,9,3,1
3422,3423,2013-11-06 11:01:14,ORG_INVITE,1,0,40,6598.0,0,2013,11,45,6,1
3423,3424,2014-02-04 22:43:37,ORG_INVITE,0,0,9,7787.0,0,2014,2,6,4,1
3424,3425,2014-02-01 00:11:03,SIGNUP,0,0,119,0.0,0,2014,2,5,1,0
3425,3426,2013-10-05 21:52:28,GUEST_INVITE,0,0,39,1484.0,1,2013,10,40,5,1
3426,3427,2013-12-01 11:03:15,SIGNUP_GOOGLE_AUTH,0,0,2,0.0,0,2013,12,48,1,0
3427,3428,2012-05-31 15:47:36,SIGNUP_GOOGLE_AUTH,1,0,166,0.0,1,2012,5,22,31,0
3428,3429,2014-04-20 08:38:32,PERSONAL_PROJECTS,0,0,2,0.0,0,2014,4,16,20,0
3429,3430,2014-02-03 16:37:53,ORG_INVITE,0,0,90,5705.0,0,2014,2,6,3,1
3430,3431,2013-02-13 17:14:03,ORG_INVITE,0,0,253,1861.0,0,2013,2,7,13,1
3431,3432,2014-01-30 22:15:43,SIGNUP,0,0,87,0.0,0,2014,1,5,30,0
3432,3433,2013-02-10 04:21:31,ORG_INVITE,0,0,199,11764.0,0,2013,2,6,10,1
3433,3434,2014-03-17 08:57:07,SIGNUP,0,0,10,0.0,0,2014,3,12,17,0
3434,3435,2014-03-20 05:57:55,GUEST_INVITE,1,1,186,8830.0,0,2014,3,12,20,1
3435,3436,2013-06-15 02:18:47,SIGNUP,1,0,14,0.0,1,2013,6,24,15,0
3436,3437,2014-02-20 08:58:17,GUEST_INVITE,0,0,55,10288.0,0,2014,2,8,20,1
3437,3438,2014-04-16 09:34:45,GUEST_INVITE,1,0,310,5488.0,0,2014,4,16,16,1
3438,3439,2013-09-21 03:32:49,PERSONAL_PROJECTS,0,0,1,0.0,0,2013,9,38,21,0
3439,3440,2012-10-22 09:50:28,ORG_INVITE,1,0,248,1436.0,0,2012,10,43,22,1
3440,3441,2012-12-17 19:20:18,SIGNUP_GOOGLE_AUTH,1,1,100,0.0,0,2012,12,51,17,0
3441,3442,2013-09-19 20:08:57,PERSONAL_PROJECTS,1,0,25,0.0,0,2013,9,38,19,0
3442,3443,2013-04-19 09:56:57,GUEST_INVITE,1,1,38,4676.0,0,2013,4,16,19,1
3443,3444,2012-12-03 04:08:25,ORG_INVITE,0,0,94,10759.0,0,2012,12,49,3,1
3444,3445,2012-10-16 13:36:00,SIGNUP,1,1,2,0.0,0,2012,10,42,16,0
3445,3446,2014-04-04 07:35:24,GUEST_INVITE,0,0,6,8124.0,0,2014,4,14,4,1
3446,3447,2014-04-02 16:22:38,GUEST_INVITE,0,0,206,6035.0,0,2014,4,14,2,1
3447,3448,2013-01-11 13:18:21,PERSONAL_PROJECTS,1,0,53,0.0,0,2013,1,2,11,0
3448,3449,2013-07-16 08:40:18,PERSONAL_PROJECTS,0,0,46,0.0,0,2013,7,29,16,0
3449,3450,2013-12-12 16:34:43,PERSONAL_PROJECTS,0,0,229,0.0,0,2013,12,50,12,0
3450,3451,2013-04-11 06:11:49,ORG_INVITE,1,0,305,4019.0,1,2013,4,15,11,1
3451,3452,2013-02-17 05:54:48,SIGNUP,0,0,7,0.0,0,2013,2,7,17,0
3452,3453,2014-04-13 11:32:17,ORG_INVITE,0,1,3,6926.0,0,2014,4,15,13,1
3453,3454,2013-10-03 00:31:49,SIGNUP,0,0,237,0.0,0,2013,10,40,3,0
3454,3455,2012-10-11 18:08:33,ORG_INVITE,0,0,247,5644.0,0,2012,10,41,11,1
3455,3456,2014-04-11 03:40:16,ORG_INVITE,0,0,72,6405.0,0,2014,4,15,11,1
3456,3457,2014-03-07 08:33:53,PERSONAL_PROJECTS,0,0,36,0.0,0,2014,3,10,7,0
3457,3458,2014-04-18 04:04:25,PERSONAL_PROJECTS,0,0,23,0.0,0,2014,4,16,18,0
3458,3459,2014-01-12 18:08:52,PERSONAL_PROJECTS,0,0,212,0.0,0,2014,1,2,12,0
3459,3460,2014-02-17 06:49:04,SIGNUP,0,0,21,0.0,0,2014,2,8,17,0
3460,3461,2013-11-15 23:39:28,ORG_INVITE,1,1,192,1722.0,0,2013,11,46,15,1
3461,3462,2012-11-05 07:20:57,ORG_INVITE,0,0,22,3418.0,0,2012,11,45,5,1
3462,3463,2013-01-17 00:33:21,ORG_INVITE,1,0,88,5164.0,1,2013,1,3,17,1
3463,3464,2012-10-15 12:41:51,SIGNUP,0,1,7,0.0,0,2012,10,42,15,0
3464,3465,2013-03-22 04:17:01,ORG_INVITE,1,0,39,11966.0,0,2013,3,12,22,1
3465,3466,2014-01-17 18:06:57,SIGNUP_GOOGLE_AUTH,0,0,14,0.0,0,2014,1,3,17,0
3466,3467,2013-12-11 19:28:31,ORG_INVITE,0,0,128,10501.0,0,2013,12,50,11,1
3467,3468,2014-05-29 00:35:51,SIGNUP_GOOGLE_AUTH,0,0,303,0.0,0,2014,5,22,29,0
3468,3469,2014-02-26 10:53:51,GUEST_INVITE,0,0,75,3124.0,0,2014,2,9,26,1
3469,3470,2013-01-05 08:08:30,GUEST_INVITE,0,0,327,1775.0,0,2013,1,1,5,1
3470,3471,2012-09-11 10:16:46,PERSONAL_PROJECTS,0,0,2,0.0,0,2012,9,37,11,0
3471,3472,2013-09-25 16:51:24,SIGNUP,1,1,85,0.0,0,2013,9,39,25,0
3472,3473,2014-03-30 05:00:34,GUEST_INVITE,0,0,0,7325.0,0,2014,3,13,30,1
3473,3474,2014-04-22 11:32:47,GUEST_INVITE,0,0,384,11371.0,0,2014,4,17,22,1
3474,3475,2013-06-18 18:19:11,SIGNUP,0,1,12,0.0,0,2013,6,25,18,0
3475,3476,2012-11-17 08:47:59,GUEST_INVITE,0,0,349,8365.0,0,2012,11,46,17,1
3476,3477,2012-07-18 20:41:56,SIGNUP,0,0,219,0.0,0,2012,7,29,18,0
3477,3478,2014-03-16 01:48:24,PERSONAL_PROJECTS,0,0,5,0.0,0,2014,3,11,16,0
3478,3479,2013-11-27 15:55:00,GUEST_INVITE,1,0,88,1997.0,0,2013,11,48,27,1
3479,3480,2012-12-10 18:22:36,GUEST_INVITE,0,0,29,719.0,0,2012,12,50,10,1
3480,3481,2013-09-17 06:45:07,GUEST_INVITE,0,0,174,9607.0,1,2013,9,38,17,1
3481,3482,2014-03-18 18:37:42,SIGNUP,0,0,384,0.0,0,2014,3,12,18,0
3482,3483,2013-11-28 21:25:00,SIGNUP,0,0,80,0.0,0,2013,11,48,28,0
3483,3484,2013-06-14 21:28:29,GUEST_INVITE,1,0,165,1638.0,1,2013,6,24,14,1
3484,3485,2012-07-21 15:50:50,SIGNUP,0,0,208,0.0,0,2012,7,29,21,0
3485,3486,2014-04-01 16:19:13,PERSONAL_PROJECTS,1,1,81,0.0,0,2014,4,14,1,0
3486,3487,2014-03-07 13:50:09,PERSONAL_PROJECTS,0,0,116,0.0,0,2014,3,10,7,0
3487,3488,2013-07-30 03:53:08,SIGNUP,0,0,24,0.0,0,2013,7,31,30,0
3488,3489,2012-11-30 21:01:10,ORG_INVITE,0,0,9,8925.0,0,2012,11,48,30,1
3489,3490,2014-05-30 23:45:01,PERSONAL_PROJECTS,0,0,31,0.0,0,2014,5,22,30,0
3490,3491,2014-01-18 01:58:38,GUEST_INVITE,0,1,41,3510.0,0,2014,1,3,18,1
3491,3492,2013-07-30 05:58:04,PERSONAL_PROJECTS,0,0,209,0.0,0,2013,7,31,30,0
3492,3493,2013-12-14 13:13:01,GUEST_INVITE,0,0,11,1877.0,1,2013,12,50,14,1
3493,3494,2014-03-31 17:00:14,ORG_INVITE,1,0,34,8283.0,0,2014,3,14,31,1
3494,3495,2014-01-17 03:15:44,GUEST_INVITE,1,1,237,6917.0,0,2014,1,3,17,1
3495,3496,2014-04-05 16:05:26,GUEST_INVITE,0,0,104,3064.0,0,2014,4,14,5,1
3496,3497,2014-03-13 17:29:15,GUEST_INVITE,1,1,171,2139.0,0,2014,3,11,13,1
3497,3498,2013-09-26 13:27:15,ORG_INVITE,1,0,29,2485.0,0,2013,9,39,26,1
3498,3499,2014-02-11 15:28:56,GUEST_INVITE,0,0,63,5939.0,0,2014,2,7,11,1
3499,3500,2012-07-29 10:42:58,GUEST_INVITE,0,1,5,11770.0,0,2012,7,30,29,1
3500,3501,2013-04-23 06:28:10,SIGNUP,0,0,218,0.0,0,2013,4,17,23,0
3501,3502,2014-03-07 02:41:47,PERSONAL_PROJECTS,0,0,211,0.0,0,2014,3,10,7,0
3502,3503,2014-01-16 03:10:35,ORG_INVITE,1,0,30,4031.0,0,2014,1,3,16,1
3503,3504,2014-04-27 23:32:29,PERSONAL_PROJECTS,1,0,288,0.0,0,2014,4,17,27,0
3504,3505,2013-05-19 14:27:38,GUEST_INVITE,1,1,66,6974.0,0,2013,5,20,19,1
3505,3506,2013-06-05 11:24:43,PERSONAL_PROJECTS,0,0,71,0.0,0,2013,6,23,5,0
3506,3507,2014-01-24 14:58:38,ORG_INVITE,0,0,412,10565.0,0,2014,1,4,24,1
3507,3508,2014-05-24 08:43:38,ORG_INVITE,0,0,292,2253.0,0,2014,5,21,24,1
3508,3509,2014-02-25 12:51:40,GUEST_INVITE,0,0,164,11817.0,0,2014,2,9,25,1
3509,3510,2012-06-27 03:52:29,SIGNUP,1,0,41,0.0,0,2012,6,26,27,0
3510,3511,2013-12-03 19:04:00,SIGNUP_GOOGLE_AUTH,0,0,19,0.0,0,2013,12,49,3,0
3511,3512,2014-01-21 21:18:14,PERSONAL_PROJECTS,1,1,345,0.0,0,2014,1,4,21,0
3512,3513,2014-04-22 22:18:23,PERSONAL_PROJECTS,0,0,253,0.0,0,2014,4,17,22,0
3513,3514,2012-06-02 00:28:47,PERSONAL_PROJECTS,0,0,139,0.0,1,2012,6,22,2,0
3514,3515,2012-08-15 17:11:38,SIGNUP,1,1,158,0.0,0,2012,8,33,15,0
3515,3516,2014-04-27 17:04:21,PERSONAL_PROJECTS,0,0,181,0.0,0,2014,4,17,27,0
3516,3517,2013-07-17 14:13:02,PERSONAL_PROJECTS,1,1,349,0.0,0,2013,7,29,17,0
3517,3518,2014-02-24 03:59:14,SIGNUP_GOOGLE_AUTH,0,0,150,0.0,0,2014,2,9,24,0
3518,3519,2014-01-24 12:27:30,GUEST_INVITE,1,1,108,3331.0,0,2014,1,4,24,1
3519,3520,2014-05-07 20:56:26,SIGNUP_GOOGLE_AUTH,0,0,172,0.0,0,2014,5,19,7,0
3520,3521,2014-05-07 10:47:50,GUEST_INVITE,0,0,244,4215.0,0,2014,5,19,7,1
3521,3522,2013-01-14 15:13:58,GUEST_INVITE,0,0,306,3336.0,1,2013,1,3,14,1
3522,3523,2014-04-05 15:01:10,ORG_INVITE,0,0,163,5153.0,0,2014,4,14,5,1
3523,3524,2013-07-31 15:10:02,PERSONAL_PROJECTS,1,1,77,0.0,0,2013,7,31,31,0
3524,3525,2013-10-07 07:30:32,SIGNUP,0,0,2,0.0,1,2013,10,41,7,0
3525,3526,2013-07-16 06:54:24,GUEST_INVITE,0,0,257,3388.0,0,2013,7,29,16,1
3526,3527,2013-11-14 07:22:49,GUEST_INVITE,0,0,10,11674.0,0,2013,11,46,14,1
3527,3528,2013-01-11 21:16:35,ORG_INVITE,0,0,8,8167.0,0,2013,1,2,11,1
3528,3529,2013-12-03 12:16:26,SIGNUP_GOOGLE_AUTH,0,0,403,0.0,0,2013,12,49,3,0
3529,3530,2014-03-29 01:15:49,SIGNUP,0,0,99,0.0,0,2014,3,13,29,0
3530,3531,2013-04-04 05:06:13,SIGNUP,1,0,190,0.0,1,2013,4,14,4,0
3531,3532,2013-04-24 23:41:01,SIGNUP_GOOGLE_AUTH,0,0,237,0.0,0,2013,4,17,24,0
3532,3533,2014-02-06 15:25:57,SIGNUP,0,1,11,0.0,0,2014,2,6,6,0
3533,3534,2012-12-27 19:00:02,ORG_INVITE,1,1,6,4302.0,0,2012,12,52,27,1
3534,3535,2013-06-03 17:10:34,GUEST_INVITE,1,0,377,6208.0,0,2013,6,23,3,1
3535,3536,2013-11-27 14:39:36,SIGNUP,0,0,18,0.0,0,2013,11,48,27,0
3536,3537,2012-10-03 07:39:10,PERSONAL_PROJECTS,0,0,71,0.0,0,2012,10,40,3,0
3537,3538,2013-04-23 19:06:46,SIGNUP,0,0,97,0.0,0,2013,4,17,23,0
3538,3539,2012-12-23 17:06:59,SIGNUP_GOOGLE_AUTH,0,0,20,0.0,0,2012,12,51,23,0
3539,3540,2013-12-30 18:04:50,SIGNUP,0,0,261,0.0,0,2013,12,1,30,0
3540,3541,2013-08-13 04:33:44,SIGNUP_GOOGLE_AUTH,0,0,254,0.0,1,2013,8,33,13,0
3541,3542,2012-10-24 07:48:28,SIGNUP,0,0,203,0.0,0,2012,10,43,24,0
3542,3543,2012-09-26 08:07:19,ORG_INVITE,0,0,6,4302.0,0,2012,9,39,26,1
3543,3544,2014-03-16 07:07:25,GUEST_INVITE,0,0,65,793.0,0,2014,3,11,16,1
3544,3545,2013-12-21 17:57:43,GUEST_INVITE,0,0,16,10619.0,0,2013,12,51,21,1
3545,3546,2013-03-22 21:20:22,SIGNUP,1,0,250,0.0,1,2013,3,12,22,0
3546,3547,2013-01-27 12:05:49,ORG_INVITE,1,1,305,3252.0,0,2013,1,4,27,1
3547,3548,2013-07-27 00:57:23,ORG_INVITE,0,0,122,193.0,0,2013,7,30,27,1
3548,3549,2014-04-13 22:28:36,SIGNUP_GOOGLE_AUTH,0,0,69,0.0,0,2014,4,15,13,0
3549,3550,2012-08-05 09:51:17,GUEST_INVITE,0,0,3,9769.0,0,2012,8,31,5,1
3550,3551,2012-08-28 20:43:23,ORG_INVITE,0,0,0,5801.0,0,2012,8,35,28,1
3551,3552,2013-01-01 09:09:12,PERSONAL_PROJECTS,0,0,2,0.0,0,2013,1,1,1,0
3552,3553,2012-08-30 02:07:24,ORG_INVITE,0,1,360,3553.0,0,2012,8,35,30,1
3553,3554,2013-03-16 11:58:40,PERSONAL_PROJECTS,0,1,3,0.0,0,2013,3,11,16,0
3554,3555,2013-09-09 01:29:49,ORG_INVITE,0,0,46,728.0,0,2013,9,37,9,1
3555,3556,2012-08-22 21:49:56,GUEST_INVITE,1,0,64,5897.0,1,2012,8,34,22,1
3556,3557,2014-02-21 16:23:40,SIGNUP,0,1,7,0.0,0,2014,2,8,21,0
3557,3558,2013-04-22 17:37:08,SIGNUP,0,0,230,0.0,0,2013,4,17,22,0
3558,3559,2012-07-05 00:40:42,GUEST_INVITE,0,0,175,7303.0,0,2012,7,27,5,1
3559,3560,2012-07-12 14:23:02,SIGNUP_GOOGLE_AUTH,0,0,47,0.0,1,2012,7,28,12,0
3560,3561,2013-08-04 17:38:04,GUEST_INVITE,1,0,72,8246.0,1,2013,8,31,4,1
3561,3562,2013-10-19 07:18:39,PERSONAL_PROJECTS,0,0,121,0.0,1,2013,10,42,19,0
3562,3563,2013-12-30 13:58:51,SIGNUP,0,0,39,0.0,0,2013,12,1,30,0
3563,3564,2013-03-22 12:48:55,GUEST_INVITE,0,0,74,1083.0,0,2013,3,12,22,1
3564,3565,2012-07-11 16:40:06,GUEST_INVITE,1,1,156,4923.0,0,2012,7,28,11,1
3565,3566,2013-08-16 22:34:07,PERSONAL_PROJECTS,0,0,58,0.0,0,2013,8,33,16,0
3566,3567,2012-09-20 18:34:16,SIGNUP_GOOGLE_AUTH,0,0,118,0.0,0,2012,9,38,20,0
3567,3568,2012-07-11 21:14:03,ORG_INVITE,1,0,21,1818.0,0,2012,7,28,11,1
3568,3569,2013-06-15 03:59:33,ORG_INVITE,0,0,302,5383.0,0,2013,6,24,15,1
3569,3570,2013-11-01 17:46:44,SIGNUP_GOOGLE_AUTH,0,0,54,0.0,0,2013,11,44,1,0
3570,3571,2013-03-25 18:27:27,SIGNUP_GOOGLE_AUTH,0,0,75,0.0,0,2013,3,13,25,0
3571,3572,2013-02-28 00:43:53,SIGNUP_GOOGLE_AUTH,1,0,351,0.0,0,2013,2,9,28,0
3572,3573,2014-03-04 19:54:36,ORG_INVITE,0,0,415,5563.0,0,2014,3,10,4,1
3573,3574,2013-10-26 22:46:25,SIGNUP,0,0,44,0.0,1,2013,10,43,26,0
3574,3575,2013-04-07 11:20:49,ORG_INVITE,0,0,9,137.0,0,2013,4,14,7,1
3575,3576,2012-10-27 15:38:25,SIGNUP_GOOGLE_AUTH,0,0,139,0.0,0,2012,10,43,27,0
3576,3577,2013-02-18 03:38:04,SIGNUP,0,0,196,0.0,1,2013,2,8,18,0
3577,3578,2013-12-31 12:43:41,GUEST_INVITE,0,0,31,8507.0,1,2013,12,1,31,1
3578,3579,2013-11-19 19:52:32,ORG_INVITE,0,0,228,5376.0,0,2013,11,47,19,1
3579,3580,2012-11-07 17:36:28,SIGNUP,0,0,366,0.0,0,2012,11,45,7,0
3580,3581,2014-01-22 12:56:58,GUEST_INVITE,0,0,3,5477.0,0,2014,1,4,22,1
3581,3582,2014-02-09 20:27:57,SIGNUP,0,1,12,0.0,0,2014,2,6,9,0
3582,3583,2012-12-10 15:41:20,GUEST_INVITE,1,0,243,4225.0,0,2012,12,50,10,1
3583,3584,2013-03-14 12:35:42,ORG_INVITE,0,0,80,6986.0,0,2013,3,11,14,1
3584,3585,2013-09-02 17:55:37,ORG_INVITE,0,0,0,10914.0,0,2013,9,36,2,1
3585,3586,2013-05-20 09:00:00,SIGNUP_GOOGLE_AUTH,0,0,240,0.0,1,2013,5,21,20,0
3586,3587,2014-05-25 05:05:19,SIGNUP,1,0,95,0.0,0,2014,5,21,25,0
3587,3588,2013-02-10 02:29:14,ORG_INVITE,0,0,58,4032.0,0,2013,2,6,10,1
3588,3589,2013-09-14 10:23:10,ORG_INVITE,0,0,359,9227.0,0,2013,9,37,14,1
3589,3590,2014-03-13 11:06:45,ORG_INVITE,0,0,326,4303.0,0,2014,3,11,13,1
3590,3591,2014-01-15 09:20:02,PERSONAL_PROJECTS,1,1,235,0.0,0,2014,1,3,15,0
3591,3592,2013-10-30 04:15:58,PERSONAL_PROJECTS,0,0,124,0.0,1,2013,10,44,30,0
3592,3593,2013-02-18 10:48:54,SIGNUP,0,0,306,0.0,1,2013,2,8,18,0
3593,3594,2013-03-07 14:50:35,SIGNUP,0,0,368,0.0,0,2013,3,10,7,0
3594,3595,2013-01-04 10:23:06,SIGNUP,0,0,20,0.0,0,2013,1,1,4,0
3595,3596,2014-03-29 11:01:50,ORG_INVITE,0,0,130,6838.0,0,2014,3,13,29,1
3596,3597,2014-03-06 21:33:44,SIGNUP_GOOGLE_AUTH,0,1,308,0.0,1,2014,3,10,6,0
3597,3598,2013-10-02 05:01:14,GUEST_INVITE,0,0,286,431.0,1,2013,10,40,2,1
3598,3599,2013-04-22 07:18:08,PERSONAL_PROJECTS,0,0,223,0.0,0,2013,4,17,22,0
